,Year,Week,SMN,SMT,VCI,TCI,VHI,Area
38117,2000,50.0,0.057,269.34,39.2,11.75,25.47,Poltava
38118,2000,51.0,0.052,268.01,40.54,12.2,26.37,Poltava
38119,2000,52.0,0.064,266.84,56.32,14.19,35.26,Poltava
38120,2001,1.0,0.064,265.08,64.21,19.44,41.82,Poltava
38121,2001,2.0,0.074,263.65,77.11,24.77,50.94,Poltava
38122,2001,3.0,0.067,261.95,72.25,33.84,53.05,Poltava
38123,2001,4.0,0.062,261.11,66.28,40.21,53.24,Poltava
38124,2001,5.0,0.058,260.54,59.32,46.18,52.75,Poltava
38125,2001,6.0,0.062,260.93,56.17,47.22,51.7,Poltava
38126,2001,7.0,0.065,262.31,50.4,45.13,47.76,Poltava
38127,2001,8.0,0.073,264.51,47.88,42.81,45.34,Poltava
38128,2001,9.0,0.086,267.86,50.55,37.94,44.24,Poltava
38129,2001,10.0,0.109,272.76,57.52,30.01,43.77,Poltava
38130,2001,11.0,0.14,276.87,67.03,24.32,45.67,Poltava
38131,2001,12.0,0.165,280.43,72.41,22.09,47.25,Poltava
38132,2001,13.0,0.19,283.35,77.56,21.8,49.68,Poltava
38133,2001,14.0,0.215,285.68,80.85,22.43,51.64,Poltava
38134,2001,15.0,0.238,287.88,78.72,23.65,51.19,Poltava
38135,2001,16.0,0.267,289.85,77.64,25.47,51.56,Poltava
38136,2001,17.0,0.31,291.81,80.85,28.93,54.89,Poltava
38137,2001,18.0,0.358,293.09,85.64,37.83,61.74,Poltava
38138,2001,19.0,0.395,293.68,86.37,50.86,68.61,Poltava
38139,2001,20.0,0.419,294.11,84.12,62.44,73.28,Poltava
38140,2001,21.0,0.432,293.91,80.41,76.05,78.23,Poltava
38141,2001,22.0,0.44,293.52,75.85,84.95,80.4,Poltava
38142,2001,23.0,0.443,293.55,70.24,87.99,79.11,Poltava
38143,2001,24.0,0.448,294.16,68.25,84.89,76.57,Poltava
38144,2001,25.0,0.456,295.07,71.41,77.59,74.5,Poltava
38145,2001,26.0,0.459,296.1,73.02,67.7,70.36,Poltava
38146,2001,27.0,0.459,297.23,73.36,55.89,64.62,Poltava
38147,2001,28.0,0.452,297.93,71.45,49.0,60.22,Poltava
38148,2001,29.0,0.441,298.18,68.31,49.39,58.85,Poltava
38149,2001,30.0,0.432,298.52,68.05,49.94,58.99,Poltava
38150,2001,31.0,0.422,298.69,67.73,50.3,59.02,Poltava
38151,2001,32.0,0.404,298.05,65.12,55.47,60.29,Poltava
38152,2001,33.0,0.382,297.16,61.9,60.89,61.39,Poltava
38153,2001,34.0,0.36,296.24,58.89,62.01,60.45,Poltava
38154,2001,35.0,0.339,294.66,57.29,67.07,62.18,Poltava
38155,2001,36.0,0.323,293.0,58.74,69.13,63.93,Poltava
38156,2001,37.0,0.309,291.44,61.63,67.57,64.6,Poltava
38157,2001,38.0,0.296,290.01,64.75,65.69,65.22,Poltava
38158,2001,39.0,0.284,288.61,68.69,59.32,64.0,Poltava
38159,2001,40.0,0.267,286.4,71.2,58.18,64.69,Poltava
38160,2001,41.0,0.249,283.48,73.79,62.94,68.37,Poltava
38161,2001,42.0,0.225,280.88,74.5,61.86,68.18,Poltava
38162,2001,43.0,0.2,278.74,74.45,53.88,64.16,Poltava
38163,2001,44.0,0.175,275.81,73.15,48.8,60.98,Poltava
38164,2001,45.0,0.149,272.31,68.05,50.21,59.13,Poltava
38165,2001,46.0,0.122,268.87,60.44,52.84,56.64,Poltava
38166,2001,47.0,0.101,265.86,55.17,53.46,54.31,Poltava
38167,2001,48.0,0.08,262.28,46.85,60.72,53.79,Poltava
38168,2001,49.0,0.067,259.17,41.99,67.23,54.61,Poltava
38169,2001,50.0,0.06,257.2,40.81,66.61,53.71,Poltava
38170,2001,51.0,0.054,256.28,41.47,63.95,52.71,Poltava
38171,2001,52.0,0.052,255.81,46.83,61.52,54.17,Poltava
38172,2002,1.0,0.049,255.91,51.32,58.22,54.77,Poltava
38173,2002,2.0,0.05,257.04,53.44,52.18,52.81,Poltava
38174,2002,3.0,0.058,260.36,62.58,40.16,51.37,Poltava
38175,2002,4.0,0.067,264.18,71.57,27.97,49.77,Poltava
38176,2002,5.0,0.078,267.44,79.57,20.14,49.85,Poltava
38177,2002,6.0,0.095,270.51,86.05,13.61,49.83,Poltava
38178,2002,7.0,0.117,273.66,91.14,7.72,49.43,Poltava
38179,2002,8.0,0.14,276.19,93.95,4.92,49.43,Poltava
38180,2002,9.0,0.158,278.7,94.6,3.26,48.93,Poltava
38181,2002,10.0,0.173,280.89,93.06,3.26,48.16,Poltava
38182,2002,11.0,0.19,283.06,92.64,2.54,47.59,Poltava
38183,2002,12.0,0.207,285.18,92.31,3.58,47.95,Poltava
38184,2002,13.0,0.223,287.23,92.79,4.68,48.74,Poltava
38185,2002,14.0,0.239,289.02,91.89,6.15,49.02,Poltava
38186,2002,15.0,0.262,290.9,89.25,6.77,48.01,Poltava
